Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9
0.018639,-0.066793,-9.681732,0.001723,0.003399,0.008651,-585.372559,-329.310150,966.887756
0.047269,-0.109738,-9.624472,-0.000508,0.003299,0.006420,-585.372559,-329.310150,966.887756
0.018639,-0.109738,-9.710362,-0.002538,-0.003192,0.005255,-585.372559,-329.310150,966.887756
0.011482,-0.095423,-9.660259,-0.002438,-0.004158,-0.001237,-585.372559,-329.310150,966.887756
0.025797,-0.081108,-9.667418,-0.001273,-0.004058,-0.007529,-585.372559,-329.310150,966.887756
0.054427,-0.102580,-9.696048,0.000958,-0.007154,-0.005298,-585.372559,-329.310150,966.887756
-0.038621,-0.073950,-9.602999,0.000858,-0.010249,-0.004133,-585.372559,-329.310150,966.887756
0.040112,-0.052477,-9.645944,0.000758,-0.008019,-0.000837,-594.448120,-332.131073,971.508484
0.090215,0.004783,-9.688890,-0.001473,0.000604,-0.001802,-594.448120,-332.131073,971.508484
0.025797,-0.031005,-9.610157,0.000758,0.003699,-0.001702,-594.448120,-332.131073,971.508484
0.011482,-0.095423,-9.660259,0.002788,0.000404,-0.000537,-594.448120,-332.131073,971.508484
0.025797,-0.052477,-9.717521,0.001623,-0.003958,0.002759,-594.448120,-332.131073,971.508484
0.075900,-0.081108,-9.617313,-0.002738,0.002534,0.003724,-594.448120,-332.131073,971.508484
0.054427,-0.109738,-9.552896,-0.003704,0.006695,0.006820,-594.448120,-332.131073,971.508484
0.040112,-0.059635,-9.595841,-0.001473,0.006595,0.003524,-594.448120,-332.131073,971.508484
0.097372,-0.109738,-9.610157,0.002888,0.001169,-0.000837,-594.448120,-332.131073,971.508484
0.104530,-0.195629,-9.560054,0.002788,0.003199,-0.006064,-594.448120,-332.131073,971.508484
-0.002834,-0.109738,-9.660259,0.001623,0.002034,-0.009159,-591.437988,-324.722229,962.474731
-0.067252,-0.131211,-9.595841,-0.002738,0.000869,-0.009059,-591.437988,-324.722229,962.474731
0.040112,-0.109738,-9.681732,-0.001573,-0.002427,-0.006829,-591.437988,-324.722229,962.474731
0.018639,-0.166998,-9.545738,-0.002538,-0.003392,-0.000337,-591.437988,-324.722229,962.474731
-0.031464,-0.109738,-9.710362,-0.001373,-0.004358,0.006155,-591.437988,-324.722229,962.474731
0.018639,-0.059635,-9.638787,-0.002338,-0.003192,0.010316,-591.437988,-324.722229,962.474731
0.054427,-0.102580,-9.667418,0.002023,-0.003092,0.007020,-591.437988,-324.722229,962.474731
-0.002834,-0.102580,-9.638787,0.005119,-0.002992,0.005855,-591.437988,-324.722229,962.474731
0.061584,-0.109738,-9.631629,0.003954,-0.005023,-0.000637,-591.437988,-324.722229,962.474731
0.018639,-0.145526,-9.617313,0.000658,-0.001727,-0.000537,-591.437988,-324.722229,962.474731
-0.031464,-0.159841,-9.617313,0.001623,0.003699,-0.003633,-588.512878,-326.274689,971.421204
0.097372,-0.016690,-9.631629,0.004719,0.003599,0.007120,-588.512878,-326.274689,971.421204
0.054427,-0.109738,-9.667418,0.007815,0.001369,0.008085,-588.512878,-326.274689,971.421204
0.075900,-0.109738,-9.617313,0.003454,-0.000862,0.009051,-588.512878,-326.274689,971.421204
0.004324,-0.159841,-9.624472,-0.000908,-0.000762,-0.000637,-588.512878,-326.274689,971.421204
-0.017149,-0.109738,-9.653102,-0.002938,0.000404,-0.003733,-588.512878,-326.274689,971.421204
0.004324,-0.116895,-9.588684,-0.004969,-0.000762,-0.002568,-588.512878,-326.274689,971.421204
0.004324,-0.109738,-9.602999,-0.002738,-0.002792,0.002859,-588.512878,-326.274689,971.421204
0.011482,-0.102580,-9.552896,-0.001573,-0.003758,0.007020,-588.512878,-326.274689,971.421204
0.054427,-0.016690,-9.631629,0.002788,-0.004723,0.005855,-588.512878,-326.274689,971.421204
0.032954,-0.138368,-9.638787,0.002688,-0.000362,0.001494,-579.479065,-323.455658,969.796265
0.032954,-0.088265,-9.617313,0.002588,0.002934,-0.007129,-579.479065,-323.455658,969.796265
0.018639,-0.188471,-9.495636,0.002488,0.007095,-0.008094,-579.479065,-323.455658,969.796265
-0.038621,-0.109738,-9.681732,-0.000808,0.004865,-0.010125,-579.479065,-323.455658,969.796265
-0.031464,-0.145526,-9.631629,-0.000708,0.002634,-0.002568,-579.479065,-323.455658,969.796265
0.032954,-0.059635,-9.724678,0.000458,-0.001727,0.002859,-579.479065,-323.455658,969.796265
-0.031464,-0.088265,-9.638787,0.001423,-0.002692,0.001694,-579.479065,-323.455658,969.796265
0.061584,-0.116895,-9.660259,0.000258,-0.004723,0.002659,-579.479065,-323.455658,969.796265
0.061584,-0.116895,-9.638787,-0.000908,-0.005688,0.008951,-579.479065,-323.455658,969.796265
-0.031464,-0.095423,-9.602999,-0.002938,-0.004523,0.009916,-579.479065,-323.455658,969.796265
-0.009991,-0.052477,-9.645944,-0.003904,-0.001227,0.000228,-591.327820,-330.688782,962.478577
0.032954,-0.181313,-9.567211,-0.004869,-0.001127,-0.013721,-591.327820,-330.688782,962.478577
0.025797,-0.181313,-9.552896,-0.003704,-0.003158,-0.009359,-591.327820,-330.688782,962.478577
-0.009991,-0.174156,-9.574368,-0.002538,-0.004123,-0.001802,-591.327820,-330.688782,962.478577
-0.009991,-0.081108,-9.638787,-0.002438,0.001304,0.002559,-591.327820,-330.688782,962.478577
0.032954,-0.052477,-9.552896,0.000858,0.005465,-0.004998,-591.327820,-330.688782,962.478577
-0.060094,-0.145526,-9.638787,-0.001373,0.006430,-0.008094,-591.327820,-330.688782,962.478577
-0.002834,-0.059635,-9.667418,0.002988,0.003134,-0.007994,-591.327820,-330.688782,962.478577
-0.009991,-0.081108,-9.602999,0.000758,0.000904,-0.003633,-591.327820,-330.688782,962.478577
-0.002834,-0.102580,-9.617313,0.002788,-0.000262,-0.000337,-591.327820,-330.688782,962.478577
0.011482,-0.095423,-9.538581,-0.002638,-0.003358,0.002959,-591.701660,-321.748474,977.451538
-0.009991,-0.195629,-9.696048,-0.003604,-0.005388,0.007120,-591.701660,-321.748474,977.451538
0.011482,-0.059635,-9.645944,-0.004569,-0.005288,0.008085,-591.701660,-321.748474,977.451538
0.011482,-0.081108,-9.495636,-0.002338,0.000138,0.006920,-591.701660,-321.748474,977.451538
-0.009991,-0.095423,-9.588684,0.003088,0.000038,-0.000637,-591.701660,-321.748474,977.451538
0.040112,-0.066793,-9.574368,0.006184,0.002069,0.000528,-591.701660,-321.748474,977.451538
0.011482,-0.066793,-9.595841,0.008215,0.000904,-0.003833,-591.701660,-321.748474,977.451538
0.054427,-0.073950,-9.560054,0.007049,0.000804,0.000528,-591.701660,-321.748474,977.451538
0.018639,0.004783,-9.653102,0.005884,-0.003558,-0.001702,-591.701660,-321.748474,977.451538
0.111687,-0.109738,-9.610157,0.002588,-0.006654,0.003724,-591.701660,-321.748474,977.451538
0.075900,-0.124053,-9.588684,-0.000708,-0.005488,0.006820,-591.465515,-323.230591,962.473816
-0.002834,-0.159841,-9.624472,-0.001673,-0.000062,0.005655,-591.465515,-323.230591,962.473816
0.011482,-0.124053,-9.502793,-0.001573,0.004299,0.004489,-591.465515,-323.230591,962.473816
0.004324,-0.195629,-9.581527,-0.000408,0.004199,-0.002002,-591.465515,-323.230591,962.473816
-0.002834,-0.145526,-9.631629,0.000758,-0.001227,-0.000837,-591.465515,-323.230591,962.473816
0.054427,-0.059635,-9.645944,0.004919,-0.004323,-0.001802,-591.465515,-323.230591,962.473816
0.032954,-0.124053,-9.610157,0.003754,-0.003158,0.000428,-591.465515,-323.230591,962.473816
-0.045779,-0.066793,-9.595841,-0.001673,-0.001992,-0.001802,-591.465515,-323.230591,962.473816
0.040112,-0.052477,-9.624472,-0.005834,-0.001892,-0.001702,-591.465515,-323.230591,962.473816
0.040112,-0.045320,-9.688890,-0.009995,-0.003923,0.002659,-591.465515,-323.230591,962.473816
0.040112,-0.109738,-9.653102,-0.005634,0.000438,0.005755,-588.532104,-317.318146,960.930359
0.040112,-0.109738,-9.595841,-0.003404,0.000338,0.009916,-588.532104,-317.318146,960.930359
0.047269,-0.073950,-9.602999,0.002023,0.003434,0.007685,-588.532104,-317.318146,960.930359
-0.024306,-0.052477,-9.602999,-0.002338,-0.001992,0.002259,-588.532104,-317.318146,960.930359
0.011482,-0.116895,-9.595841,-0.003304,-0.001892,-0.006364,-588.532104,-317.318146,960.930359
0.040112,-0.131211,-9.617313,-0.003204,-0.001792,-0.006264,-588.532104,-317.318146,960.930359
0.047269,-0.138368,-9.631629,-0.000973,0.000438,-0.000837,-588.532104,-317.318146,960.930359
-0.038621,-0.116895,-9.681732,0.002323,0.002469,0.003524,-588.532104,-317.318146,960.930359
0.054427,-0.045320,-9.667418,0.000092,0.004499,0.001294,-588.532104,-317.318146,960.930359
0.047269,-0.095423,-9.638787,-0.000008,0.006530,0.003324,-589.941589,-330.722046,971.444946
0.004324,-0.109738,-9.660259,-0.005234,0.007495,0.002159,-589.941589,-330.722046,971.444946
0.011482,-0.088265,-9.617313,0.001258,0.004199,0.002059,-589.941589,-330.722046,971.444946
0.011482,-0.095423,-9.667418,0.001158,0.004099,-0.004433,-589.941589,-330.722046,971.444946
-0.017149,-0.109738,-9.624472,0.005319,0.000804,-0.006464,-589.941589,-330.722046,971.444946
0.018639,-0.138368,-9.645944,0.000958,-0.001427,-0.005298,-589.941589,-330.722046,971.444946
0.025797,-0.159841,-9.631629,-0.001273,-0.001327,-0.002002,-589.941589,-330.722046,971.444946
0.011482,-0.116895,-9.588684,-0.000108,-0.003358,0.000228,-589.941589,-330.722046,971.444946
-0.002834,-0.152683,-9.610157,0.002123,-0.002192,-0.002002,-589.941589,-330.722046,971.444946
0.018639,-0.145526,-9.667418,0.000958,-0.002092,0.001294,-589.941589,-330.722046,971.444946
0.032954,-0.073950,-9.617313,-0.003404,0.001204,0.003324,-585.503540,-323.344543,968.381836
-0.038621,-0.109738,-9.610157,-0.006499,0.004299,0.004289,-585.503540,-323.344543,968.381836
0.040112,-0.145526,-9.645944,-0.006399,0.004199,0.003124,-585.503540,-323.344543,968.381836
0.047269,-0.023847,-9.638787,-0.003104,0.004099,0.000894,-585.503540,-323.344543,968.381836
-0.031464,-0.124053,-9.638787,-0.003004,0.005065,0.001859,-585.503540,-323.344543,968.381836
0.061584,-0.095423,-9.602999,-0.000773,0.002834,-0.004633,-585.503540,-323.344543,968.381836
0.054427,-0.052477,-9.595841,0.000392,0.002734,-0.002402,-585.503540,-323.344543,968.381836
0.018639,-0.174156,-9.624472,0.000292,0.002634,-0.006564,-585.503540,-323.344543,968.381836
0.068742,-0.174156,-9.631629,0.003388,0.001469,-0.003268,-585.503540,-323.344543,968.381836
0.068742,-0.124053,-9.560054,0.001158,-0.001827,0.000028,-585.503540,-323.344543,968.381836
0.025797,-0.131211,-9.574368,-0.001073,-0.002792,0.000994,-591.459717,-329.201935,969.966980
0.011482,-0.138368,-9.624472,-0.003104,-0.003758,0.004089,-591.459717,-329.201935,969.966980
0.068742,-0.066793,-9.602999,-0.001938,-0.000462,-0.003468,-591.459717,-329.201935,969.966980
0.032954,-0.159841,-9.617313,0.000292,0.001769,-0.000172,-591.459717,-329.201935,969.966980
0.018639,-0.088265,-9.574368,0.002323,0.002734,0.002059,-591.459717,-329.201935,969.966980
0.097372,-0.202786,-9.567211,0.000092,0.000504,0.009416,-591.459717,-329.201935,969.966980
0.040112,-0.066793,-9.588684,0.001058,-0.004923,0.003989,-591.459717,-329.201935,969.966980
0.032954,-0.052477,-9.724678,-0.000108,-0.008019,-0.003568,-591.459717,-329.201935,969.966980
0.090215,-0.002374,-9.588684,0.003188,-0.005788,-0.003468,-591.459717,-329.201935,969.966980
0.047269,0.019098,-9.524266,0.004154,-0.001427,-0.002302,-591.459717,-329.201935,969.966980
0.018639,-0.124053,-9.574368,0.004054,0.001869,0.003124,-591.549805,-327.713165,974.459656
0.054427,-0.124053,-9.524266,0.001823,0.001769,-0.001237,-591.549805,-327.713165,974.459656
-0.117355,-0.016690,-9.703205,-0.002538,-0.000462,-0.000072,-591.549805,-327.713165,974.459656
0.047269,-0.016690,-9.667418,-0.004569,-0.001427,0.001094,-591.549805,-327.713165,974.459656
-0.009991,-0.138368,-9.653102,-0.003404,-0.001327,0.004189,-591.549805,-327.713165,974.459656
-0.024306,-0.088265,-9.645944,0.003088,0.000904,0.004089,-591.549805,-327.713165,974.459656
0.018639,-0.102580,-9.645944,0.005119,0.003999,0.000794,-591.549805,-327.713165,974.459656
0.025797,-0.116895,-9.588684,0.002888,0.002834,-0.006764,-591.549805,-327.713165,974.459656
0.054427,-0.138368,-9.674574,-0.002538,0.002734,-0.010925,-591.549805,-327.713165,974.459656
0.097372,-0.145526,-9.574368,-0.002438,0.000504,-0.005498,-591.549805,-327.713165,974.459656
-0.009991,-0.109738,-9.624472,-0.000208,0.002534,0.000994,-598.974670,-329.062347,967.075500
0.068742,-0.038162,-9.645944,0.004154,0.004565,0.005155,-598.974670,-329.062347,967.075500
0.025797,-0.116895,-9.703205,0.001923,0.003399,0.002924,-598.974670,-329.062347,967.075500
0.004324,-0.131211,-9.610157,0.001823,0.003299,0.002824,-598.974670,-329.062347,967.075500
0.018639,-0.145526,-9.631629,0.000658,0.002134,-0.000472,-598.974670,-329.062347,967.075500
0.004324,-0.116895,-9.610157,0.001623,0.004165,-0.001437,-598.974670,-329.062347,967.075500
0.054427,-0.131211,-9.552896,0.003654,0.005130,-0.004533,-598.974670,-329.062347,967.075500
-0.002834,-0.088265,-9.602999,0.000358,0.002899,0.000894,-598.974670,-329.062347,967.075500
0.068742,-0.081108,-9.653102,-0.001873,0.001734,-0.003468,-598.974670,-329.062347,967.075500
0.011482,-0.159841,-9.653102,-0.008165,0.000569,-0.002302,-598.974670,-329.062347,967.075500
0.025797,-0.152683,-9.581527,-0.004869,0.001534,-0.001137,-594.503174,-329.147797,971.506531
-0.009991,-0.152683,-9.602999,-0.000508,-0.003892,0.006420,-594.503174,-329.147797,971.506531
0.025797,-0.131211,-9.581527,0.003854,-0.006988,0.006320,-594.503174,-329.147797,971.506531
-0.017149,-0.052477,-9.653102,0.002688,-0.006888,0.000894,-594.503174,-329.147797,971.506531
-0.009991,-0.124053,-9.617313,0.003654,-0.005723,-0.006664,-594.503174,-329.147797,971.506531
0.018639,-0.038162,-9.617313,0.003554,-0.003492,-0.008694,-594.503174,-329.147797,971.506531
0.040112,-0.088265,-9.667418,0.004519,-0.003392,-0.002202,-594.503174,-329.147797,971.506531
-0.002834,-0.066793,-9.595841,0.000158,-0.001162,0.004289,-594.503174,-329.147797,971.506531
0.018639,-0.102580,-9.595841,-0.001008,-0.003192,0.003124,-594.503174,-329.147797,971.506531
0.061584,-0.159841,-9.674574,-0.004104,-0.005223,-0.000172,-594.503174,-329.147797,971.506531
0.004324,-0.116895,-9.588684,-0.002938,-0.009384,-0.004333,-597.463318,-329.089874,967.054688
0.047269,-0.088265,-9.617313,-0.002838,-0.006088,0.001094,-597.463318,-329.089874,967.054688
-0.024306,-0.124053,-9.595841,-0.001673,-0.004923,0.000994,-597.463318,-329.089874,967.054688
0.047269,-0.095423,-9.674574,-0.001573,0.000504,0.000894,-597.463318,-329.089874,967.054688
-0.060094,-0.052477,-9.624472,0.000658,-0.002792,-0.000272,-597.463318,-329.089874,967.054688
-0.045779,-0.095423,-9.645944,0.003754,-0.002692,0.003024,-597.463318,-329.089874,967.054688
-0.031464,-0.174156,-9.667418,0.003654,-0.005788,0.007185,-597.463318,-329.089874,967.054688
-0.017149,-0.066793,-9.574368,0.003554,-0.001427,0.003889,-597.463318,-329.089874,967.054688
-0.024306,-0.095423,-9.653102,0.001323,-0.000262,-0.002602,-597.463318,-329.089874,967.054688
0.032954,-0.181313,-9.631629,0.001223,0.000904,-0.007829,-597.463318,-329.089874,967.054688
0.018639,-0.095423,-9.588684,-0.001008,-0.000262,-0.007729,-587.133362,-324.815338,978.888733
0.011482,-0.023847,-9.631629,-0.004104,-0.001227,-0.001237,-587.133362,-324.815338,978.888733
0.054427,-0.088265,-9.667418,-0.008265,-0.001127,0.000994,-587.133362,-324.815338,978.888733
-0.009991,-0.095423,-9.631629,-0.007099,0.001104,0.001959,-587.133362,-324.815338,978.888733
0.011482,-0.131211,-9.588684,-0.002738,0.003134,-0.005598,-587.133362,-324.815338,978.888733
0.018639,-0.124053,-9.610157,-0.000508,0.001969,-0.003368,-587.133362,-324.815338,978.888733
0.025797,-0.131211,-9.681732,0.000658,-0.000262,-0.002202,-587.133362,-324.815338,978.888733
-0.045779,-0.152683,-9.567211,0.001623,-0.002292,0.003224,-587.133362,-324.815338,978.888733
0.025797,-0.124053,-9.495636,0.002588,-0.003258,0.004189,-587.133362,-324.815338,978.888733
-0.074409,-0.016690,-9.560054,0.003554,-0.002092,0.003024,-587.133362,-324.815338,978.888733
0.054427,-0.152683,-9.602999,0.003454,0.000138,-0.000272,-588.486206,-332.245056,977.416504
0.097372,-0.188471,-9.595841,0.003354,0.002169,-0.007629,-588.486206,-332.245056,977.416504
0.011482,-0.166998,-9.602999,0.003254,0.003134,-0.010725,-588.486206,-332.245056,977.416504
0.025797,-0.138368,-9.617313,0.003154,-0.000162,-0.001037,-588.486206,-332.245056,977.416504
0.018639,-0.109738,-9.610157,0.003054,-0.002192,0.004389,-588.486206,-332.245056,977.416504
0.018639,-0.009532,-9.567211,0.002954,-0.006354,0.007485,-588.486206,-332.245056,977.416504
0.032954,-0.002374,-9.667418,-0.001408,-0.004123,0.000994,-588.486206,-332.245056,977.416504
0.025797,-0.109738,-9.624472,-0.004504,-0.001892,0.000894,-588.486206,-332.245056,977.416504
0.054427,-0.188471,-9.581527,-0.004404,0.005665,-0.003468,-588.486206,-332.245056,977.416504
0.047269,-0.145526,-9.653102,-0.000042,0.005565,-0.002302,-588.486206,-332.245056,977.416504
0.004324,-0.088265,-9.653102,0.003254,0.004399,-0.004333,-579.609985,-317.490021,971.290283
0.054427,-0.195629,-9.631629,0.002088,-0.001027,-0.001037,-579.609985,-317.490021,971.290283
0.047269,-0.145526,-9.645944,-0.002273,0.000138,-0.000937,-579.609985,-317.490021,971.290283
0.032954,-0.102580,-9.674574,-0.004304,0.000038,0.000228,-579.609985,-317.490021,971.290283
-0.002834,-0.059635,-9.602999,-0.002073,-0.000062,-0.000937,-579.609985,-317.490021,971.290283
0.040112,-0.102580,-9.653102,-0.000908,0.000038,-0.001902,-579.609985,-317.490021,971.290283
0.025797,-0.066793,-9.581527,0.000258,-0.003258,0.001394,-579.609985,-317.490021,971.290283
0.004324,-0.023847,-9.645944,-0.001973,-0.003158,0.001294,-579.609985,-317.490021,971.290283
0.011482,-0.116895,-9.610157,-0.004004,-0.005188,0.002259,-579.609985,-317.490021,971.290283
-0.002834,-0.124053,-9.610157,-0.007099,0.000238,0.001094,-579.609985,-317.490021,971.290283
0.018639,-0.066793,-9.696048,-0.006999,0.003334,0.000994,-585.414307,-329.312073,969.883545
0.018639,-0.073950,-9.696048,-0.002638,0.004299,0.001959,-585.414307,-329.312073,969.883545
0.032954,-0.109738,-9.560054,0.001723,-0.000062,0.001859,-585.414307,-329.312073,969.883545
0.018639,-0.138368,-9.552896,0.004819,-0.002092,0.006020,-585.414307,-329.312073,969.883545
0.054427,-0.066793,-9.617313,0.002588,-0.006254,0.006985,-585.414307,-329.312073,969.883545
-0.031464,-0.059635,-9.602999,-0.002838,-0.006154,0.005820,-585.414307,-329.312073,969.883545
-0.002834,-0.066793,-9.610157,-0.005934,-0.007119,0.001459,-585.414307,-329.312073,969.883545
0.004324,-0.059635,-9.610157,-0.007965,-0.004888,-0.001837,-585.414307,-329.312073,969.883545
-0.002834,-0.109738,-9.631629,-0.001473,-0.003723,-0.000672,-585.414307,-329.312073,969.883545
0.032954,-0.145526,-9.567211,0.006084,-0.000427,-0.001637,-585.414307,-329.312073,969.883545
0.047269,-0.138368,-9.574368,0.010245,0.001804,-0.001537,-590.121033,-323.265778,974.435913
0.068742,-0.095423,-9.574368,0.010145,0.001704,-0.001437,-590.121033,-323.265778,974.435913
0.083057,-0.174156,-9.624472,0.005784,-0.005854,-0.001337,-590.121033,-323.265778,974.435913
0.040112,-0.102580,-9.581527,0.003554,-0.006819,-0.002302,-590.121033,-323.265778,974.435913
0.004324,-0.066793,-9.631629,0.001323,-0.004588,-0.003268,-590.121033,-323.265778,974.435913
0.040112,-0.023847,-9.731835,-0.000908,0.002969,-0.002102,-590.121033,-323.265778,974.435913
-0.009991,0.011941,-9.638787,-0.005069,0.008195,0.003324,-590.121033,-323.265778,974.435913
0.047269,-0.095423,-9.696048,-0.008165,0.007030,0.000028,-590.121033,-323.265778,974.435913
0.040112,-0.124053,-9.581527,-0.006999,0.004799,-0.001137,-590.121033,-323.265778,974.435913
0.004324,-0.145526,-9.645944,-0.001573,-0.000627,-0.002102,-590.121033,-323.265778,974.435913
-0.045779,-0.088265,-9.681732,0.004919,-0.001592,-0.004133,-591.397095,-329.199066,965.473328
0.025797,-0.088265,-9.595841,0.005884,-0.004688,-0.008294,-591.397095,-329.199066,965.473328
0.011482,-0.138368,-9.574368,0.003654,-0.007784,-0.008194,-591.397095,-329.199066,965.473328
0.018639,-0.145526,-9.581527,0.002488,-0.010880,-0.003833,-591.397095,-329.199066,965.473328
0.032954,-0.031005,-9.581527,0.001323,-0.008649,-0.001602,-591.397095,-329.199066,965.473328
-0.045779,-0.081108,-9.645944,0.000158,-0.004288,-0.001502,-591.397095,-329.199066,965.473328
-0.017149,-0.159841,-9.638787,-0.005269,0.001138,-0.000337,-591.397095,-329.199066,965.473328
0.032954,-0.124053,-9.595841,-0.006234,0.003169,0.001894,-591.397095,-329.199066,965.473328
0.004324,-0.088265,-9.602999,-0.004004,0.003069,0.000728,-591.397095,-329.199066,965.473328
0.004324,-0.081108,-9.588684,0.004619,0.005099,-0.003633,-591.397095,-329.199066,965.473328
0.032954,-0.124053,-9.645944,0.005584,0.009261,-0.004598,-585.371704,-324.831421,960.893433
0.047269,-0.088265,-9.624472,0.000158,0.009161,-0.007694,-585.371704,-324.831421,960.893433
-0.017149,-0.088265,-9.660259,-0.002073,0.007995,-0.004398,-585.371704,-324.831421,960.893433
0.054427,-0.095423,-9.567211,0.000158,0.004699,0.003159,-585.371704,-324.831421,960.893433
-0.038621,-0.088265,-9.674574,0.001123,0.001404,0.009451,-585.371704,-324.831421,960.893433
-0.002834,-0.073950,-9.581527,0.002088,0.000238,0.009351,-585.371704,-324.831421,960.893433
-0.002834,-0.088265,-9.696048,0.003054,-0.001992,0.002859,-585.371704,-324.831421,960.893433
-0.052936,-0.131211,-9.560054,0.001888,0.001304,0.001694,-585.371704,-324.831421,960.893433
-0.031464,-0.023847,-9.574368,0.003919,0.002269,0.002659,-585.371704,-324.831421,960.893433
0.040112,-0.116895,-9.581527,0.000623,0.005365,0.001494,-585.371704,-324.831421,960.893433
0.025797,-0.088265,-9.645944,-0.001608,0.006330,0.001394,-593.143738,-323.210724,974.477600
0.047269,-0.116895,-9.696048,-0.007899,0.000904,0.000228,-593.143738,-323.210724,974.477600
0.047269,-0.116895,-9.595841,-0.006734,-0.005588,0.001194,-593.143738,-323.210724,974.477600
0.054427,-0.109738,-9.645944,0.001888,-0.011880,-0.001037,-593.143738,-323.210724,974.477600
0.054427,-0.138368,-9.574368,0.007115,-0.007519,-0.000937,-593.143738,-323.210724,974.477600
0.018639,-0.088265,-9.717521,0.007015,-0.002092,0.002359,-593.143738,-323.210724,974.477600
0.004324,-0.138368,-9.617313,0.002654,0.002269,0.001194,-593.143738,-323.210724,974.477600
0.040112,-0.131211,-9.602999,0.000423,0.004299,0.000028,-593.143738,-323.210724,974.477600
0.011482,-0.016690,-9.602999,-0.001808,0.002069,-0.003268,-593.143738,-323.210724,974.477600
0.047269,-0.109738,-9.617313,-0.005969,0.001969,0.002159,-593.143738,-323.210724,974.477600
0.004324,-0.159841,-9.624472,-0.003738,-0.001327,0.000994,-579.361328,-326.436066,965.304565
0.047269,-0.116895,-9.588684,0.000623,0.000904,-0.001237,-579.361328,-326.436066,965.304565
0.032954,-0.116895,-9.552896,0.003719,0.000804,-0.000072,-579.361328,-326.436066,965.304565
0.047269,-0.023847,-9.696048,-0.000642,0.002834,0.001094,-579.361328,-326.436066,965.304565
-0.002834,-0.152683,-9.667418,-0.003738,0.002734,-0.000072,-579.361328,-326.436066,965.304565
-0.002834,-0.059635,-9.703205,-0.004704,0.003699,-0.001037,-579.361328,-326.436066,965.304565
0.004324,-0.073950,-9.574368,-0.002473,0.001469,0.001194,-579.361328,-326.436066,965.304565
-0.045779,-0.088265,-9.610157,-0.000242,-0.001827,-0.001037,-579.361328,-326.436066,965.304565
0.018639,-0.181313,-9.688890,0.001988,-0.004923,-0.005198,-579.361328,-326.436066,965.304565
-0.024306,-0.195629,-9.660259,-0.001308,-0.003758,-0.006164,-579.361328,-326.436066,965.304565
0.004324,-0.095423,-9.645944,-0.003338,0.001669,0.002459,-587.091675,-324.813446,975.893005
-0.024306,-0.116895,-9.610157,-0.005369,0.002634,0.004489,-587.091675,-324.813446,975.893005
0.018639,-0.095423,-9.617313,0.000058,0.001469,0.005455,-587.091675,-324.813446,975.893005
-0.031464,-0.131211,-9.588684,-0.000042,-0.005023,0.003224,-587.091675,-324.813446,975.893005
0.032954,-0.102580,-9.552896,0.004319,-0.003858,-0.001137,-587.091675,-324.813446,975.893005
0.032954,-0.016690,-9.617313,-0.001108,-0.002692,0.001094,-587.091675,-324.813446,975.893005
0.018639,-0.038162,-9.638787,-0.002073,-0.000462,-0.000072,-587.091675,-324.813446,975.893005
0.004324,-0.088265,-9.653102,-0.005169,-0.000362,0.006420,-587.091675,-324.813446,975.893005
0.040112,-0.145526,-9.581527,-0.001873,-0.001327,0.003124,-587.091675,-324.813446,975.893005
-0.038621,-0.095423,-9.617313,0.001423,0.000904,0.000894,-591.452148,-326.215790,965.471436
0.061584,-0.138368,-9.653102,0.002388,-0.000262,-0.004533,-591.452148,-326.215790,965.471436
0.025797,-0.088265,-9.653102,-0.000908,-0.001227,-0.002302,-591.452148,-326.215790,965.471436
0.025797,-0.095423,-9.710362,-0.001873,-0.003258,-0.001137,-591.452148,-326.215790,965.471436
-0.017149,-0.016690,-9.688890,-0.000708,-0.001027,0.001094,-591.452148,-326.215790,965.471436
0.018639,-0.045320,-9.667418,0.001523,-0.000927,0.000994,-591.452148,-326.215790,965.471436
0.047269,-0.038162,-9.660259,0.001423,0.004499,-0.002302,-591.452148,-326.215790,965.471436
0.025797,-0.131211,-9.731835,0.000258,0.004399,0.003124,-591.452148,-326.215790,965.471436
0.032954,-0.152683,-9.660259,0.000158,0.004299,0.003024,-591.452148,-326.215790,965.471436
0.047269,-0.109738,-9.624472,-0.001008,-0.001127,0.005055,-591.452148,-326.215790,965.471436
0.068742,-0.145526,-9.574368,0.003354,-0.006354,0.000694,-590.045105,-326.248077,972.939941
-0.009991,-0.073950,-9.653102,0.003254,-0.001992,-0.003668,-590.045105,-326.248077,972.939941
0.018639,-0.059635,-9.588684,0.003154,-0.001892,-0.001437,-590.045105,-326.248077,972.939941
0.068742,-0.138368,-9.588684,0.000923,0.003534,0.000794,-590.045105,-326.248077,972.939941
0.004324,-0.081108,-9.624472,-0.000242,0.001304,0.003889,-590.045105,-326.248077,972.939941
-0.038621,-0.109738,-9.674574,-0.000142,0.002269,-0.000472,-590.045105,-326.248077,972.939941
-0.002834,-0.102580,-9.581527,0.002088,0.006430,-0.003568,-590.045105,-326.248077,972.939941
0.025797,-0.131211,-9.602999,0.004119,0.005265,-0.000272,-590.045105,-326.248077,972.939941
0.075900,-0.116895,-9.638787,0.001888,0.003034,0.001959,-590.045105,-326.248077,972.939941
